Name,Team,W,L,ERA,GS,G,SV,IP,H,ER,HR,SO,BB,WHIP,K_per_9,BB_per_9,FIP,WAR,RA9_WAR,ADP,playerid
Steven Sides,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.67,6.97,5.56,5.6,0,0,999,sa598757
Cole Bartlett,FA,0,0,5.51,0,1,0,1,1,1,0,1,1,1.67,5.83,4.89,5.61,0,0,999,sa3004009
Yeison Cespedes,FA,0,0,5.51,0,1,0,1,1,1,0,1,1,1.68,6.79,5.44,5.62,0,0,999,sa919499
Anthony Carter,FA,0,0,5.47,0,1,0,1,1,1,0,1,1,1.67,6.6,5.38,5.62,0,0,999,sa302341
Michael Antonini,FA,0,0,5.39,0,1,0,1,1,1,0,1,1,1.69,6.88,5.66,5.63,0,0,999,sa389223
Jacob Howell,FA,0,0,5.54,0,1,0,1,1,1,0,1,1,1.68,7.28,5.69,5.64,0,0,999,sa918468
Hayden Howard,FA,0,0,5.42,0,1,0,1,1,1,0,1,1,1.67,6.68,5.4,5.65,0,0,999,sa738994
Mario Morales,FA,0,0,5.56,0,1,0,1,1,1,0,1,1,1.68,6.57,5.35,5.65,0,0,999,sa977562
Demetrio Gutierrez,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.66,6.38,5.11,5.65,0,0,999,sa509262
Carlos Suniaga,FA,0,0,5.52,0,1,0,1,1,1,0,1,1,1.68,6.27,5.24,5.66,0,0,999,sa873291
Enrique De Los Rios,FA,0,0,5.58,0,1,0,1,1,1,0,1,1,1.64,6.04,4.67,5.66,0,0,999,sa737281
Brandon Quintero,FA,0,0,5.53,0,1,0,1,1,1,0,1,1,1.72,6.16,5.55,5.66,0,0,999,sa875655
Parker Joe Robinson,FA,0,0,5.52,0,1,0,1,1,1,0,1,1,1.63,6.65,5,5.73,0,0,999,sa3008221
Austin Smith,FA,0,0,5.56,0,1,0,1,1,1,0,1,1,1.67,6.36,5.13,5.67,0,0,999,sa874790
Jesus Soto,FA,0,0,5.46,0,1,0,1,1,1,0,1,1,1.61,6.02,4.53,5.68,0,0,999,sa509749
Ivan Zavala,FA,0,0,5.59,0,1,0,1,1,1,0,1,1,1.68,5.76,5,5.68,0,0,999,sa508208
Ben Morrison,FA,0,0,5.55,0,1,0,1,1,1,0,1,1,1.65,7.08,5.29,5.75,0,0,999,sa3006705
Edwin Fierro,FA,0,0,5.58,0,1,0,1,1,1,0,1,1,1.67,6.38,5.21,5.69,0,0,999,sa652170
Kyle Dohy,FA,0,0,4.34,0,6,0,6,5,3,1,7,4,1.5,9.93,5.64,4.74,0,0,999,20334
Erick Casillas,FA,0,0,5.6,0,1,0,1,1,1,0,1,1,1.67,6.98,5.41,5.7,0,0,999,sa914150
Fabian Cota,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.7,6.45,5.59,5.7,0,0,999,sa598648
Jose Espada,FA,0,0,5.59,0,1,0,1,1,1,0,1,1,1.62,7.22,5.08,5.7,0,0,999,sa875064
Pedro Rodriguez,FA,0,0,5.63,0,1,0,1,1,1,0,1,1,1.66,6.22,4.98,5.7,0,0,999,sa528296
Jose Mora,FA,0,0,5.55,0,1,0,1,1,1,0,1,1,1.72,7.43,6.15,5.71,0,0,999,sa875839
Alexander Demchak,FA,0,0,5.44,0,1,0,1,1,1,0,1,1,1.69,7.02,5.83,5.71,0,0,999,sa3008565
Erik Cha,FA,0,0,5.43,0,1,0,1,1,1,0,1,1,1.77,6.79,6.4,5.72,0,0,999,sa3007854
Eugene Warner,FA,0,0,5.73,0,1,0,1,1,1,0,1,1,1.68,6.08,5.13,5.76,0,0,999,sa918496
Jesus Linarez,FA,0,0,5.64,0,1,0,1,1,1,0,1,1,1.66,5.89,4.82,5.73,0,0,999,sa832333
Eli Kraus,FA,0,0,5.5,0,1,0,1,1,1,0,1,1,1.71,6.86,5.84,5.73,0,0,999,sa3007221
Sean Barry,FA,0,0,5.69,0,1,0,1,1,1,0,1,1,1.78,6.6,6.28,5.77,0,0,999,sa3005214
Preston White,FA,0,0,5.31,0,1,0,1,1,1,0,1,1,1.73,5.84,5.73,5.44,0,0,999,sa3006969
Mark Serrano,FA,0,0,5.67,0,1,0,1,1,1,0,1,1,1.65,6.8,5.07,5.74,0,0,999,sa501508
Francisco Haro,FA,0,0,5.62,0,1,0,1,1,1,0,1,1,1.66,6.3,5.09,5.74,0,0,999,sa868960
Gage Burland,FA,0,0,5.6,0,1,0,1,1,1,0,1,1,1.74,6.95,6.11,5.74,0,0,999,sa3006943
Benjamin Yokley,FA,0,0,5.64,0,1,0,1,1,1,0,1,1,1.7,6.38,5.42,5.74,0,0,999,sa875997
Luke Gillingham,FA,0,0,5.49,0,1,0,1,1,1,0,1,1,1.71,7.19,5.98,5.71,0,0,999,sa919017
Justin Maese,FA,0,0,5.62,0,1,0,1,1,1,0,1,1,1.73,6.79,5.97,5.76,0,0,999,sa875002
Juan Echevarria,FA,0,0,5.62,0,1,0,1,1,1,0,1,1,1.72,6.51,5.74,5.76,0,0,999,sa875306
Logan Browning,FA,0,0,5.7,0,1,0,1,1,1,0,1,1,1.69,6.7,5.35,5.69,0,0,999,sa3007802
Wesley Helsabeck,FA,0,0,5.49,0,1,0,1,1,1,0,1,1,1.72,7.42,6.2,5.76,0,0,999,sa877362
Austin Moore,FA,0,0,6.5,0,1,0,1,1,1,0,1,1,1.82,6.95,5.81,6.09,0,0,999,sa918589
Daniel Cruz,FA,0,0,5.67,0,1,0,1,1,1,0,1,1,1.7,7.24,5.81,5.77,0,0,999,sa3011151
Riley Wilson,FA,0,0,5.54,0,1,0,1,1,1,0,1,1,1.72,6.93,5.97,5.77,0,0,999,sa1172801
Angel Felipe,FA,0,0,5.14,0,1,0,1,1,1,0,1,1,1.7,6.89,6.17,5.5,0,0,999,sa881181
Jesus Castillo,FA,0,0,5.7,0,1,0,1,1,1,0,1,1,1.69,6.09,5.13,5.79,0,0,999,sa287103
Patrick Krall,FA,0,0,5.59,0,1,0,1,1,1,0,1,1,1.71,6.15,5.45,5.79,0,0,999,sa918815
Justin Marsden,FA,0,0,5.65,0,1,0,1,1,1,0,1,1,1.74,7.03,6.13,5.79,0,0,999,sa875330
Briam Campusano,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.66,6.53,5.07,5.79,0,0,999,sa917756
Sam Hellinger,FA,0,0,5.63,0,1,0,1,1,1,0,1,1,1.75,7.19,6.31,5.8,0,0,999,sa3009919
Maverik Buffo,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.7,6.43,5.39,5.8,0,0,999,sa3004192
Jesus Garcia,FA,0,0,5.67,0,1,0,1,1,1,0,1,1,1.74,6.17,5.77,5.81,0,0,999,sa656847
Kevin Escorcia,FA,0,0,5.5,0,1,0,1,1,1,0,1,1,1.75,7.02,6.34,5.81,0,0,999,sa737256
Cody Smith,FA,0,0,5.65,0,1,0,1,1,1,0,1,1,1.74,6.82,6.16,5.78,0,0,999,sa3007937
Juan Rodriguez,FA,0,0,5.71,0,1,0,1,1,1,0,1,1,1.71,6.48,5.54,5.81,0,0,999,sa652485
Bryan Warzek,FA,0,0,5.52,0,1,0,1,1,1,0,1,1,1.71,8.23,6.55,5.81,0,0,999,sa3008165
Angel Guillen,FA,0,0,5.71,0,1,0,1,1,1,0,1,1,1.65,6.91,5.17,5.82,0,0,999,sa828481
Sandel De La Cruz,FA,0,0,5.64,0,1,0,1,1,1,0,1,1,1.69,7,5.73,5.82,0,0,999,sa3004652
Tyson Perez,FA,0,0,5.77,0,1,0,1,1,1,0,1,1,1.66,6.21,4.88,5.82,0,0,999,sa598434
Jorge Pantoja,FA,0,0,5.74,0,1,0,1,1,1,0,1,1,1.71,6.55,5.55,5.82,0,0,999,sa876046
Peter Lannoo,FA,0,0,5.7,0,1,0,1,1,1,0,1,1,1.7,6.74,5.64,5.83,0,0,999,sa3004773
Ruben Molina,FA,0,0,5.59,0,1,0,1,1,1,0,1,1,1.74,6.75,6.02,5.83,0,0,999,sa824772
Miguel Mejia,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.7,6.61,5.55,5.83,0,0,999,sa514279
Jose Manuel Lopez,FA,0,0,5.73,0,1,0,1,1,1,0,1,1,1.74,6.64,5.86,5.84,0,0,999,sa593936
Esteban Haro,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.68,5.71,4.9,5.84,0,0,999,sa509455
Jake Kinney,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.77,7.77,6.77,5.96,0,0,999,sa3008401
Enrique Oquendo,FA,0,0,5.77,0,1,0,1,1,1,0,1,1,1.69,7.22,5.68,5.84,0,0,999,sa919820
Kyle Weatherly,FA,0,0,5.67,0,1,0,1,1,1,0,1,1,1.75,6.5,6.05,5.81,0,0,999,sa918112
Jacob Bray,FA,0,0,5.71,0,1,0,1,1,1,0,1,1,1.69,6.9,5.62,5.84,0,0,999,sa738576
Daniel Rodriguez,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.71,6.19,5.38,5.85,0,0,999,sa737091
Edgar Torres,FA,0,0,5.63,0,1,0,1,1,1,0,1,1,1.73,6.27,5.66,5.85,0,0,999,sa871316
Cam Baird,FA,0,0,5.73,0,1,0,1,1,1,0,1,1,1.73,6.63,5.81,5.85,0,0,999,sa3007482
Adrian Ramirez,FA,0,0,5.77,0,1,0,1,1,1,0,1,1,1.64,6.99,5.06,5.85,0,0,999,sa509467
Felipe Arredondo,FA,0,0,5.73,0,1,0,1,1,1,0,1,1,1.66,6.15,4.98,5.85,0,0,999,sa294348
Tanner Driskill,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.7,6,5.2,5.86,0,0,999,sa3007480
Yair Lozoya,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.72,6.23,5.52,5.86,0,0,999,sa656388
Luke Lind,FA,0,0,5.69,0,1,0,1,1,1,0,1,1,1.68,7.05,5.7,5.86,0,0,999,sa3004231
Daniel Diaz,FA,0,0,5.54,0,1,0,1,1,1,0,1,1,1.76,6.34,6.2,5.86,0,0,999,sa977264
Jhon Peluffo,FA,0,0,5.74,0,1,0,1,1,1,0,1,1,1.75,6.77,6.06,5.87,0,0,999,sa828540
Isaac Jimenez,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.73,6.36,5.68,5.87,0,0,999,sa744295
Lukas Young,FA,0,0,5.71,0,1,0,1,1,1,0,1,1,1.76,6.74,6.26,5.87,0,0,999,sa3004595
Angel Padron,FA,0,0,5.62,0,1,0,1,1,1,0,1,1,1.76,6.29,6.03,5.87,0,0,999,sa873319
Kris Jackson,FA,0,0,5.89,0,1,0,1,1,1,0,1,1,1.75,6.32,5.72,5.8,0,0,999,sa3007815
Mike Hauschild,FA,0,0,5.89,0,1,0,1,1,1,0,1,0,1.61,5.71,4.02,5.88,0,0,999,14033
Brendan King,FA,0,0,5.81,0,1,0,1,1,1,0,1,1,1.68,6.62,5.31,5.88,0,0,999,sa915721
Israel Cruz,FA,0,0,5.75,0,1,0,1,1,1,0,1,1,1.74,7.01,6.1,5.88,0,0,999,sa830240
James Salter,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.79,7.13,6.66,5.89,0,0,999,sa3007483
Fabian Blanco,FA,0,0,5.61,0,1,0,1,1,1,0,1,1,1.75,6.9,6.28,5.89,0,0,999,sa873152
Cameron Saylor,FA,0,0,5.79,0,1,0,1,1,1,0,1,1,1.72,6.98,5.84,5.89,0,0,999,sa658930
Deivy Mendez,FA,0,0,5.78,0,1,0,1,1,1,0,1,1,1.72,6.85,5.79,5.9,0,0,999,sa737357
Ozzie Mendez,FA,0,0,5.69,0,1,0,1,1,1,0,1,1,1.71,6.01,5.43,5.9,0,0,999,sa509713
Allen Montgomery,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.82,6.47,6.72,5.88,0,0,999,sa3008245
Alejandro Martinez,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.7,5.86,5.05,5.91,0,0,999,sa504008
Edgar Acosta,FA,0,0,5.66,0,1,0,1,1,1,0,1,1,1.78,6.66,6.39,5.91,0,0,999,sa3005369
Nathaniel Bertness,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.68,7.09,5.61,5.91,0,0,999,sa875697
Jerry D'Andrea,FA,0,0,5.98,0,1,0,1,1,1,0,1,1,1.89,7.47,7.5,6.19,0,0,999,sa3007275
Daniel Flores,FA,0,0,5.76,0,1,0,1,1,1,0,1,1,1.79,7.07,6.68,5.92,0,0,999,sa977180
Jesus Anguamea,FA,0,0,5.79,0,1,0,1,1,1,0,1,1,1.78,6.11,6.11,5.92,0,0,999,sa737569
Santiago Gutierrez,FA,0,0,5.71,0,1,0,1,1,1,0,1,1,1.73,6.35,5.76,5.93,0,0,999,sa295625
Christopher Allen,FA,0,0,5.7,0,1,0,1,1,1,0,1,1,1.72,6.46,5.7,5.93,0,0,999,sa3008337
Rogelio Martinez,FA,0,0,5.89,0,1,0,1,1,1,0,1,1,1.67,5.91,4.82,5.94,0,0,999,sa651344
Christopher Rocha,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.71,6.11,5.31,5.94,0,0,999,sa977111
Jonathan Pendergast,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.73,6.79,5.78,5.94,0,0,999,sa3011140
Riley Pint,FA,0,0,6.63,0,1,0,1,1,1,0,1,1,1.98,7.66,7.72,6.28,0,0,999,sa917922
Ryley Widell,FA,0,0,5.65,0,1,0,1,1,1,0,1,1,1.76,6.97,6.43,5.95,0,0,999,sa3005099
Antonio Guzman,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.71,6.6,5.6,5.95,0,0,999,sa507037
Jordan Bocko,FA,0,0,5.88,0,1,0,1,1,1,0,1,1,1.7,6.15,5.2,5.95,0,0,999,sa3011348
Jose Meraz,FA,0,0,5.66,0,1,0,1,1,1,0,1,1,1.76,6.17,6.02,5.95,0,0,999,sa509483
Austin Sodders,FA,0,0,5.78,0,1,0,1,1,1,0,1,1,1.73,6.15,5.63,5.96,0,0,999,sa875749
Fernando Irazoqui,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.75,6.15,5.71,5.96,0,0,999,sa880807
Jose Pina,FA,0,0,5.83,0,1,0,1,1,1,0,1,1,1.67,5.99,4.97,5.96,0,0,999,sa294474
Fabian Williamson,FA,0,0,5.72,0,1,0,1,1,1,0,1,1,1.82,7.04,6.86,5.97,0,0,999,sa328152
Andy Toelken,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.74,5.65,5.47,5.97,0,0,999,sa3007218
Miguel Aguilar,FA,0,0,5.87,0,1,0,1,1,1,0,1,1,1.74,6.07,5.6,5.97,0,0,999,sa877827
Normand Mendoza,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.75,6.63,6,5.97,0,0,999,sa3008175
Erick Julio,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.79,6.58,6.34,5.97,0,0,999,sa828333
Carlos De Leon,FA,0,0,5.89,0,1,0,1,1,1,0,1,1,1.7,6.66,5.54,5.97,0,0,999,sa916092
Tyler Smith,FA,0,0,5.8,0,1,0,1,1,1,0,1,1,1.72,6.83,5.87,5.98,0,0,999,sa3006828
Ryan Fritze,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.76,6.93,6.23,5.98,0,0,999,sa3008627
Tomas Solis,FA,0,0,5.82,0,1,0,1,1,1,0,1,1,1.67,5.08,4.52,5.98,0,0,999,sa508197
Oscar Tovar,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.8,6.09,6.26,5.98,0,0,999,sa873186
Luis Heredia,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.76,6.3,5.93,5.99,0,0,999,sa599061
Devon Fisher,FA,0,0,5.86,0,1,0,1,1,1,0,1,1,1.76,6.92,6.25,6,0,0,999,sa829287
Igor Januario,FA,0,0,5.83,0,1,0,1,1,1,0,1,1,1.8,6.18,6.29,6,0,0,999,sa3006638
Luis Alvarado,FA,0,0,5.87,0,1,0,1,1,1,0,1,1,1.72,6.86,5.82,6,0,0,999,sa3007454
Eric Hepple,FA,0,0,6.78,0,1,0,1,1,1,0,1,1,1.92,6.24,6.31,6.33,0,0,999,sa3006992
Carlos Chavez,FA,0,0,5.94,0,1,0,1,1,1,0,1,1,1.72,5.81,5.3,6,0,0,999,sa977183
Clate Schmidt,FA,0,0,5.93,0,1,0,1,1,1,0,1,1,1.75,5.88,5.62,6,0,0,999,sa659047
Christian Prado,FA,0,0,5.91,0,1,0,1,1,1,0,1,1,1.73,6.3,5.57,6,0,0,999,sa3005425
Jorge Perez,FA,0,0,5.87,0,1,0,1,1,1,0,1,1,1.75,5.67,5.59,6,0,0,999,sa3008628
Carlos Hernandez,FA,0,0,5.92,0,1,0,1,1,1,0,1,1,1.7,6.53,5.44,6,0,0,999,sa827961
Edwin Salas,FA,0,0,5.95,0,1,0,1,1,1,0,1,1,1.73,5.72,5.25,6.01,0,0,999,sa509482
Julian Arballo,FA,0,0,5.91,0,1,0,1,1,1,0,1,1,1.76,6.13,5.84,6.01,0,0,999,sa504009
Jose Amezcua,FA,0,0,5.89,0,1,0,1,1,1,0,1,1,1.79,6.56,6.32,6.02,0,0,999,sa548382
Carlos Machorro,FA,0,0,5.91,0,1,0,1,1,1,0,1,1,1.75,7.08,6.2,6.02,0,0,999,sa877615
Austin Conway,FA,0,0,5.96,0,1,0,1,1,1,0,1,1,1.76,7.28,6.3,6.2,0,0,999,sa3006837
Eddy Tavarez,FA,0,0,5.89,0,1,0,1,1,1,0,1,1,1.79,7.23,6.64,6.03,0,0,999,sa1170313
Irving Machuca,FA,0,0,5.9,0,1,0,1,1,1,0,1,1,1.75,7.1,6.22,6.03,0,0,999,sa3008641
Diego Cordero,FA,0,0,5.74,0,1,0,1,1,1,0,1,1,1.69,5.74,5.19,6.03,0,0,999,sa873150
Jose Frutos,FA,0,0,5.96,0,1,0,1,1,1,0,1,1,1.75,6.62,5.92,6.04,0,0,999,sa3005382
Raul Barron,FA,0,0,5.94,0,1,0,1,1,1,0,1,1,1.72,6.01,5.4,6.04,0,0,999,sa328471
Sasagi Sanchez,FA,0,0,5.93,0,1,0,1,1,1,0,1,1,1.76,6.29,5.88,6.05,0,0,999,sa824742
Esteban Romero,FA,0,0,5.98,0,1,0,1,1,1,0,1,1,1.73,6.23,5.52,6.05,0,0,999,sa3005404
Jaimito Lebron,FA,0,0,5.9,0,1,0,1,1,1,0,1,1,1.82,6.22,6.48,6.06,0,0,999,sa829379
Brendan Meyer,FA,0,0,5.93,0,1,0,1,1,1,0,1,1,1.79,6.2,6.16,6.06,0,0,999,sa3008158
Kipp Rollings,FA,0,0,6.02,0,1,0,1,1,1,0,1,1,1.79,5.32,5.81,6.05,0,0,999,sa3009857
Marco Rivas,FA,0,0,5.92,0,1,0,1,1,1,0,1,1,1.78,6.64,6.3,6.06,0,0,999,sa3001058
Francisco Villegas,FA,0,0,5.85,0,1,0,1,1,1,0,1,1,1.73,6.98,6.05,6.07,0,0,999,sa917805
Peter Bayer,FA,0,0,5.92,0,1,0,1,1,1,0,1,1,1.79,7.07,6.59,6.07,0,0,999,sa918152
Brandon Kintzler,FA,2,2,4.46,0,42,0,42,45,21,5,32,15,1.43,6.9,3.15,4.49,0,0,999,9939
Benny Suarez,FA,0,0,5.96,0,1,0,1,1,1,0,1,1,1.76,5.61,5.56,6.07,0,0,999,sa659041
Ethan Clark,FA,0,0,5.94,0,1,0,1,1,1,0,1,1,1.82,7.15,6.9,6.08,0,0,999,sa875652
Andy Salcido,FA,0,0,5.97,0,1,0,1,1,1,0,1,1,1.77,6.45,6.03,6.08,0,0,999,sa3005407
Ethan Larrison,FA,0,0,5.96,0,1,0,1,1,1,0,1,1,1.78,6.5,6.25,6.09,0,0,999,sa3006767
Oscar Marcelino,FA,0,0,5.93,0,1,0,1,1,1,0,1,1,1.82,6.43,6.59,6.09,0,0,999,sa830623
Keynan Middleton,FA,1,1,4.64,0,18,0,18,17,9,3,18,9,1.43,9.21,4.4,4.57,0,0,999,15264
Luke Chevalier,FA,0,0,5.97,0,1,0,1,1,1,0,1,1,1.78,6.31,6.11,6.1,0,0,999,sa3010136
Marlon Constante,FA,0,0,5.99,0,1,0,1,1,1,0,1,1,1.78,6.51,6.24,6.1,0,0,999,sa873298
Alberto Leyva,FA,0,0,6.02,0,1,0,1,1,1,0,1,1,1.75,6.38,5.84,6.11,0,0,999,sa914411
Rafael Ordaz,FA,0,0,6.08,0,1,0,1,1,1,0,1,1,1.69,5.77,4.91,6.11,0,0,999,sa657895
Frandy Torres,FA,0,0,5.99,0,1,0,1,1,1,0,1,1,1.8,6.54,6.36,6.11,0,0,999,sa919202
Trevor Horn,FA,0,0,6.03,0,1,0,1,1,1,0,1,1,1.76,6.1,5.73,6.11,0,0,999,sa3007457
Ivan Medina,FA,0,0,6.01,0,1,0,1,1,1,0,1,1,1.79,6.08,6.1,6.11,0,0,999,sa830138
Bryson Hutchinson,FA,0,0,5.98,0,1,0,1,1,1,0,1,1,1.79,5.87,6.06,6.11,0,0,999,sa3005328
Dalton Lehnen,FA,0,0,5.82,0,1,0,1,1,1,0,1,1,1.78,6.58,6.42,6.11,0,0,999,sa873948
William Oxford,FA,0,0,6,0,1,0,1,1,1,0,1,1,1.78,6.11,6.05,6.12,0,0,999,sa3004478
Daniel Ramos,FA,0,0,6.01,0,1,0,1,1,1,0,1,1,1.79,6.2,6.11,6.12,0,0,999,sa828512
Refugio Marin,FA,0,0,6,0,1,0,1,1,1,0,1,1,1.77,6,5.84,6.12,0,0,999,sa977187
Rafael Carvajal,FA,0,0,6.06,0,1,0,1,1,1,0,1,1,1.8,6.17,6.25,6.25,0,0,999,sa924083
Kyle Hinton,FA,0,0,5.94,0,1,0,1,1,1,0,1,1,1.83,6.87,6.91,6.13,0,0,999,sa3006981
Anthony Zimmerman,FA,0,0,6,0,1,0,1,1,1,0,1,1,1.79,6.82,6.48,6.13,0,0,999,sa1171993
Daniel Hrbek,FA,0,0,6.01,0,1,0,1,1,1,0,1,1,1.76,6.52,6.01,6.14,0,0,999,sa3004716
Chih-Ting Wang,FA,0,0,5.9,0,1,0,1,1,1,0,1,1,1.76,6.31,6.06,6.14,0,0,999,sa3007602
Hector Figueroa,FA,0,0,5.98,0,1,0,1,1,1,0,1,1,1.81,5.95,6.28,6.15,0,0,999,sa873724
Jesus Alcantar,FA,0,0,6.07,0,1,0,1,1,1,0,1,1,1.76,6.12,5.72,6.15,0,0,999,sa3002590
Samuel Sheehan,FA,0,0,5.99,0,1,0,1,1,1,0,1,1,1.85,7.42,7.31,6.16,0,0,999,sa918715
Juan Nunez,FA,0,0,6.02,0,1,0,1,1,1,0,1,1,1.79,6.57,6.38,6.16,0,0,999,sa828600
Jared Poche',FA,0,0,5.96,0,1,0,1,1,1,0,1,1,1.74,6.28,5.78,6.16,0,0,999,sa857617
Adrian Rodriguez,FA,0,0,6.12,0,1,0,1,1,1,0,1,1,1.7,6.05,5.08,6.17,0,0,999,sa877346
Nelson Leon,FA,0,0,6.06,0,1,0,1,1,1,0,1,1,1.79,6.57,6.32,6.17,0,0,999,sa828241
Elkin Alcala,FA,0,0,6.06,0,1,0,1,1,1,0,1,1,1.7,6.26,5.35,6.17,0,0,999,sa917126
Hayden Roberts,FA,0,0,6.05,0,1,0,1,1,1,0,1,1,1.78,6.39,6.18,6.18,0,0,999,sa3002823
Bryce Tucker,FA,0,0,5.91,0,1,0,1,1,1,0,1,1,1.83,6.87,6.93,6.19,0,0,999,sa1119388
Joseph Camacho,FA,0,0,6.09,0,1,0,1,1,1,0,1,1,1.76,6.15,5.84,6.19,0,0,999,sa913096
Benjamin Sandoval,FA,0,0,6.12,0,1,0,1,1,1,0,1,1,1.78,6.06,5.86,6.19,0,0,999,sa545115
Michael LoPresti,FA,0,0,6.07,0,1,0,1,1,1,0,1,1,1.86,6.01,6.67,6.19,0,0,999,sa3006984
Linder Castro,FA,0,0,6.04,0,1,0,1,1,1,0,1,1,1.77,6.97,6.38,6.19,0,0,999,sa592949
Christian Vann,FA,0,0,5.83,0,1,0,1,1,1,0,1,1,1.88,6.66,7.39,6.19,0,0,999,sa3007812
Axel Rios,FA,0,0,6.07,0,1,0,1,1,1,0,1,1,1.79,6.51,6.26,6.19,0,0,999,sa595954
Keegan McCarville,FA,0,0,6.09,0,1,0,1,1,1,0,1,1,1.76,6.33,5.94,6.19,0,0,999,sa1119731
Jose Vasquez,FA,0,0,6.04,0,1,0,1,1,1,0,1,1,1.84,6.33,6.75,6.2,0,0,999,sa871767
Jeferson Mejia,FA,0,0,6.08,0,1,0,1,1,1,0,1,1,1.84,6.59,6.75,6.2,0,0,999,sa751022
Tomas Alastre,FA,0,0,6.07,0,1,0,1,1,1,0,1,1,1.78,6.59,6.27,6.2,0,0,999,sa873529
Diego Cordero,FA,0,0,6.15,0,1,0,1,1,1,0,1,1,1.74,6.3,5.62,6.32,0,0,999,sa3004004
Riley Echols,FA,0,0,6.14,0,1,0,1,1,1,0,1,1,1.8,6.65,6.35,6.21,0,0,999,sa3003933
Jeremy McKinney,FA,0,0,6.35,0,1,0,1,1,1,0,1,1,1.79,6.93,6.2,6.34,0,0,999,sa915723
Nicolas Heredia,FA,0,0,6.16,0,1,0,1,1,1,0,1,1,1.76,6.39,5.86,6.23,0,0,999,sa733608
Samuel Kessler,FA,0,0,6.07,0,1,0,1,1,1,0,1,1,1.85,7,7.1,6.23,0,0,999,sa3010650
Daniel Guerrero,FA,0,0,6.18,0,1,0,1,1,1,0,1,1,1.7,5.9,5.07,6.24,0,0,999,sa325916
Angel Landazuri,FA,0,0,6.19,0,1,0,1,1,1,0,1,1,1.72,5.65,5.14,6.24,0,0,999,sa549571
John LaRossa,FA,0,0,6.13,0,1,0,1,1,1,0,1,1,1.79,6.64,6.35,6.24,0,0,999,sa3014933
Matthew De La Rosa,FA,0,0,6.16,0,1,0,1,1,1,0,1,1,1.77,6.81,6.2,6.24,0,0,999,sa918741
Christopher Viall,FA,0,0,5.78,0,1,0,1,1,1,0,1,1,1.8,6.8,6.77,6.07,0,-0.1,999,sa738995
Vincent Coletti,FA,0,0,5.79,0,1,0,1,1,1,0,1,1,1.78,5.94,6.22,6.05,0,0,999,sa1170123
Nicholas Sprengel,FA,0,0,5.55,0,1,0,1,1,1,0,1,1,1.77,5.99,6.32,5.95,0,0,999,sa3007714
Carlos Vega,FA,0,0,6.2,0,1,0,1,1,1,0,1,1,1.78,6.16,5.95,6.26,0,0,999,sa3007909
Luis Gamez,FA,0,0,6.11,0,1,0,1,1,1,0,1,1,1.86,5.71,6.65,6.27,0,0,999,sa829025
Devon Perez,FA,0,0,6.22,0,1,0,1,1,1,0,1,1,1.74,6.12,5.53,6.28,0,0,999,sa3006812
Gabriel Noguera,FA,0,0,5.97,0,1,0,1,1,1,0,1,1,1.82,6.73,6.89,6.28,0,0,999,sa3002914
Mario Jimenez,FA,0,0,6.17,0,1,0,1,1,1,0,1,1,1.8,5.82,6.08,6.28,0,0,999,sa944733
Erin Baldwin,FA,0,0,6.16,0,1,0,1,1,1,0,1,1,1.81,5.22,5.94,6.28,0,0,999,sa3006963
Jake Zebron,FA,0,0,6.14,0,1,0,1,1,1,0,1,1,1.86,5.77,6.65,6.28,0,0,999,sa3007250
Frank Lopez,FA,0,0,6.15,0,1,0,1,1,1,0,1,1,1.86,6.52,6.99,6.29,0,0,999,sa3007227
Sal Biasi,FA,0,0,6.17,0,1,0,1,1,1,0,1,1,1.79,6.73,6.43,6.3,0,0,999,sa3004091
Jesus Sanchez,FA,0,0,6.26,0,1,0,1,1,1,0,1,1,1.7,5.46,4.79,6.3,0,0,999,sa508091
